# Données du deuxième détecteur
# Index,temps(ms), tension(mV), temps mort cumulatif (ms), température
25056,30907531.745,16,230,17
25057,30908742.150,41,122,18
25058,30909178.450,23,124,18
25059,30911023.920,19,125,17
25060,30911059.363,16,119,17
25061,30911583.205,19,117,17
25062,30911781.998,38,124,16
25063,30912552.890,25,124,19
25064,30912920.189,54,123,17
25065,30914910.987,46,124,17
25066,30917608.383,147,131,16
25067,30917847.073,38,122,16
25068,30919337.978,54,133,16
25069,30919342.562,28,124,16
25070,30919662.565,22,119,19
25071,30920218.533,102,133,16
25072,30921160.630,18,118,18
25073,30921484.669,17,122,17
25074,30921771.737,41,123,17
25075,30922968.531,17,122,16
25076,30926969.251,44,131,18
25077,30928624.096,24,121,16
25078,30928633.012,24,124,16
25079,30930660.798,27,124,17
25080,30931934.172,50,127,16
25081,30934003.826,24,124,16
25082,30934032.632,40,115,17
25083,30936922.619,50,121,17
25084,30937332.318,35,114,17
25085,30937870.078,22,124,16
25086,30938071.423,19,124,16
25087,30940493.459,47,125,17
25088,30944965.226,28,120,16
25089,30946328.139,57,118,16
25090,30948433.482,81,122,17
25091,30948592.715,38,124,18
25092,30948916.573,34,123,17
25093,30949043.365,66,125,17
25094,30950125.216,99,128,17
25095,30951638.579,51,116,17
25096,30952093.549,60,125,16
25097,30956259.032,35,120,17
25098,30956354.808,60,129,18
25099,30956516.416,87,133,16
25100,30958789.625,100,123,17
25101,30959589.725,36,121,17
25102,30961399.802,29,124,18
25103,30961487.123,54,120,17
25104,30962418.975,93,124,16
25105,30963110.906,33,125,16
25106,30963277.664,48,127,17
25107,30964097.467,77,124,16
25108,30965506.659,99,124,17
25109,30965692.912,27,129,18
25110,30966854.075,95,125,17
25111,30967264.392,90,127,17
25112,30971879.616,19,127,17
25113,30972074.439,24,125,18
25114,30974121.173,52,118,17
25115,30974549.869,21,132,17
25116,30975570.614,78,126,17
25117,30977769.267,69,118,16
25118,30979281.299,68,127,16
25119,30983157.020,49,119,16
25120,30983653.238,50,117,16
25121,30986637.255,30,123,17
25122,30987542.146,31,118,16
25123,30989621.749,125,128,16
25124,30991311.000,39,125,18
25125,30995896.011,108,130,16
25126,30998193.551,40,128,18
25127,30998471.487,29,125,18
25128,30999245.200,33,115,17
25129,31003263.480,59,125,17
25130,31005323.801,61,120,16
25131,31005422.748,96,124,17
25132,31008007.052,79,123,16
25133,31011172.743,18,124,18
25134,31011299.612,25,126,18
25135,31014216.583,27,125,17
25136,31015961.880,34,124,16
25137,31018965.414,25,127,17
25138,31021826.198,55,129,16
25139,31025007.454,18,113,18
25140,31026839.878,18,119,16
25141,31028706.750,29,116,17
25142,31030002.197,17,119,18
25143,31030010.386,85,132,16
25144,31032697.934,17,126,17
25145,31033121.587,19,123,17
25146,31034638.268,31,122,17
25147,31037703.731,23,120,16
25148,31038166.304,14,122,16
25149,31040871.502,14,121,17
25150,31040975.570,17,128,17
25151,31042049.718,116,123,16
25152,31042207.094,19,130,16
25153,31042273.572,142,122,16
25154,31042538.976,18,123,17
25155,31043173.768,12,120,17
25156,31044390.606,48,126,17
25157,31044695.712,92,120,16
25158,31044879.682,20,119,17
25159,31045652.237,32,124,18
25160,31045858.233,25,125,18
25161,31047910.608,39,117,16
25162,31048711.290,43,119,18
25163,31049781.578,20,125,16
25164,31051005.020,25,122,17
25165,31051830.613,22,128,19
25166,31051851.349,32,232,16
25167,31054690.476,31,126,17
25168,31055819.188,49,120,16
25169,31059137.073,36,121,17
25170,31060119.726,30,124,17
25171,31060461.465,44,120,16
25172,31060730.937,40,122,16
25173,31062134.475,72,125,16
25174,31062677.744,53,126,16
25175,31064151.035,49,123,16
25176,31064456.259,22,120,18
25177,31064570.352,80,123,16
25178,31065099.382,43,123,16
25179,31066449.278,23,127,18
25180,31066493.622,30,117,16
25181,31067738.770,31,124,17
25182,31068135.034,31,122,17
25183,31068829.963,19,124,17
25184,31070397.044,49,247,17
25185,31070527.516,67,128,16
25186,31070604.538,29,118,17
25187,31071239.007,70,121,16
25188,31071682.724,20,133,16
25189,31076484.720,29,125,18
25190,31076983.627,38,122,17
25191,31078950.505,54,131,17
25192,31081204.916,42,113,16
25193,31085955.626,73,128,16
25194,31086916.112,22,122,18
25195,31088456.274,57,117,18
25196,31090278.606,28,124,18
25197,31097750.623,54,123,16
25198,31098014.748,66,119,18
25199,31098900.142,74,120,16
25200,31099877.017,23,124,17
25201,31100634.459,56,123,18
25202,31100828.806,34,123,19
25203,31101087.273,24,119,16
25204,31101212.368,14,120,18
25205,31102011.806,33,127,16
25206,31104075.311,31,121,17
25207,31104117.359,27,120,19
25208,31110048.331,152,118,16
25209,31110593.913,15,117,17
25210,31111064.440,33,125,17
25211,31112032.486,17,120,16
25212,31112058.245,21,125,18
25213,31114951.437,57,115,16
25214,31115106.993,16,122,18
25215,31115916.931,12,117,18
25216,31117425.646,63,124,16
25217,31117999.330,18,119,16
25218,31123079.188,23,128,18
25219,31125602.958,23,123,18
25220,31126452.697,54,125,17
25221,31127797.577,55,130,16
25222,31128698.401,14,121,17
25223,31130361.394,19,125,18
25224,31131422.210,116,120,17
25225,31133878.420,48,119,16
25226,31138941.241,46,115,16
25227,31140868.042,23,117,17
25228,31141496.443,14,115,16
25229,31144901.801,23,122,18
25230,31146969.504,50,122,16
25231,31149555.142,113,121,18
25232,31152830.724,21,120,19
25233,31158257.330,27,124,17
25234,31159458.620,18,139,16
25235,31160176.280,23,118,18
25236,31160987.091,24,123,17
25237,31161259.450,49,121,16
25238,31162472.245,35,122,17
25239,31164429.743,105,112,16
25240,31165656.419,23,138,17
25241,31165984.910,43,128,16
25242,31167114.647,26,129,16
25243,31167206.766,17,122,16
25244,31168112.103,46,120,17
25245,31168457.074,18,120,18
25246,31171343.090,24,125,17
25247,31171456.854,80,120,16
25248,31171772.663,10,123,17
25249,31172723.004,21,123,16
25250,31172988.446,97,126,17
25251,31173889.733,54,128,17
25252,31175009.211,18,122,16
25253,31175920.953,51,123,17
25254,31177417.016,56,125,17
25255,31177422.039,21,125,17
25256,31180030.965,97,124,16
25257,31185603.102,22,127,16
25258,31186043.775,17,119,16
25259,31186136.307,92,124,16
25260,31186353.120,32,123,17
25261,31189644.978,86,122,16
25262,31189880.523,19,123,18
25263,31190655.255,17,118,18
25264,31192248.400,90,127,17
25265,31195119.158,17,134,17
25266,31195459.934,20,120,18
25267,31197031.591,88,124,16
25268,31201376.873,42,120,16
25269,31201378.738,20,122,18
25270,31201633.175,38,130,16
25271,31203432.655,56,114,16
25272,31204982.030,23,122,18
25273,31205865.847,53,123,17
25274,31206464.822,276,119,16
25275,31209514.767,41,124,17
25276,31210817.989,20,122,16
25277,31213026.670,45,124,17
25278,31213972.281,22,127,16
25279,31219748.263,12,132,17
25280,31219873.262,41,122,16
25281,31220255.329,21,122,18
25282,31220640.426,46,120,16
25283,31222163.582,15,126,16
25284,31222730.617,22,120,18
25285,31224311.399,61,119,16
25286,31228846.853,61,124,16
25287,31229261.601,34,117,19
25288,31229288.139,14,128,17
25289,31229400.943,47,125,17
25290,31231381.223,54,120,18
25291,31232711.764,14,118,17
25292,31233451.905,16,125,17
25293,31234474.213,19,118,16
25294,31236209.147,44,115,16
25295,31236220.880,45,122,17
25296,31236511.455,104,115,19
25297,31236867.578,106,123,17
25298,31239101.724,129,115,16
25299,31239477.991,24,125,18
25300,31243842.520,42,127,16
25301,31244303.891,35,128,18
25302,31245196.914,55,118,16
25303,31246144.798,23,122,18
25304,31247063.697,65,124,17
25305,31247132.960,41,115,16
25306,31253794.315,29,123,16
25307,31253973.213,45,118,16
25308,31255465.366,43,124,18
25309,31259017.948,43,126,18
25310,31260249.054,58,119,16
25311,31260530.607,167,125,16
25312,31260736.325,72,123,17
25313,31261238.803,20,121,16
25314,31261330.409,54,121,16
25315,31261840.730,118,120,16
25316,31262229.217,12,120,16
25317,31263221.711,26,125,17
25318,31265341.483,58,122,17
25319,31265818.683,88,128,16
25320,31268361.428,85,120,17
25321,31268483.187,20,121,17
25322,31268630.070,63,123,16
25323,31273319.182,54,120,18
25324,31274884.428,56,131,16
25325,31276745.398,42,122,16
25326,31276753.763,13,122,18
25327,31277583.022,102,123,16
25328,31279066.252,25,116,16
25329,31280661.589,69,124,17
25330,31281168.723,63,119,16
25331,31284762.206,66,124,17
25332,31286368.762,34,122,17
25333,31286754.619,61,117,16
25334,31287693.310,89,120,16
25335,31287799.514,28,127,16
25336,31288539.275,46,123,16
25337,31289694.144,22,118,18
25338,31289695.873,15,121,18
25339,31290288.861,67,118,16
25340,31293314.588,77,116,16
25341,31295691.622,34,125,17
25342,31296104.575,41,125,16
25343,31296235.892,25,121,17
25344,31298031.737,15,129,16
25345,31299241.065,23,131,16
25346,31299748.552,59,124,17
25347,31300778.871,52,117,16
25348,31302685.536,99,122,16
25349,31304678.417,103,124,16
25350,31304999.483,44,117,17
25351,31305929.342,22,119,17
25352,31307915.765,62,122,16
25353,31308108.339,44,121,17
25354,31308214.722,28,116,17
25355,31308845.613,78,122,18
25356,31313223.983,62,122,16
25357,31316937.915,19,120,16
25358,31318050.798,206,119,16
25359,31318058.288,14,123,18
25360,31318491.561,34,117,17
25361,31319651.450,98,173,16
25362,31320481.441,36,113,17
25363,31320950.352,68,121,16
25364,31326167.118,21,123,17
25365,31327118.368,207,125,17
25366,31328726.919,51,124,16
25367,31329202.215,45,238,18
25368,31330518.720,40,128,16
25369,31331888.369,17,113,18
25370,31332252.543,19,117,17
25371,31333368.925,18,122,18
25372,31333594.937,45,124,16
25373,31334121.355,14,125,17
25374,31337535.096,24,114,17
25375,31337904.637,79,124,16
25376,31338608.274,184,116,16
25377,31338833.979,27,120,17
25378,31339297.314,98,122,16
25379,31339385.463,47,115,16
25380,31339795.561,33,122,19
25381,31340132.394,16,125,17
25382,31341495.276,17,120,17
25383,31341702.635,21,123,18
25384,31342041.166,53,110,17
25385,31344872.020,13,125,17
25386,31347998.000,56,120,16
25387,31350029.396,67,118,17
25388,31353484.490,15,127,17
25389,31354421.401,23,128,18
25390,31355251.149,47,124,16
25391,31355315.492,19,122,16
25392,31357960.262,22,128,16
25393,31359759.762,14,126,17
25394,31360660.611,20,120,18
25395,31363168.692,20,126,17
25396,31365119.100,41,114,16
25397,31371959.175,55,121,16
25398,31372769.039,31,121,16
25399,31375229.460,37,124,18
25400,31376097.108,57,126,17
25401,31377311.236,105,122,16
25402,31378204.856,84,121,16
25403,31380826.358,34,120,19
25404,31381858.568,53,120,16
25405,31382788.359,26,124,16
25406,31383758.397,92,120,16
25407,31383920.125,11,116,18
25408,31384508.240,108,127,18
25409,31384633.008,25,121,17
25410,31386107.724,89,119,16
25411,31387374.738,49,133,16
25412,31391741.862,82,127,16
25413,31394379.023,28,122,18
25414,31394670.979,30,124,18
25415,31394918.115,19,118,17
25416,31395661.407,22,122,18
25417,31396742.071,11,124,17
25418,31396886.075,22,128,17
25419,31397679.621,15,120,19
25420,31397801.039,56,118,16
25421,31398130.012,23,117,17
25422,31398737.202,27,122,16
25423,31400414.553,44,123,16
25424,31404368.367,45,124,16
25425,31405816.223,37,119,17
25426,31406491.267,27,122,16
25427,31407097.816,17,128,18
25428,31407673.880,68,119,16
25429,31408028.171,50,126,16
25430,31408113.241,28,128,17
25431,31409094.608,39,128,17
25432,31412950.071,117,116,16
25433,31416047.370,31,121,17
25434,31418188.362,66,115,16
25435,31418312.818,63,123,16
25436,31418710.393,17,120,18
25437,31419019.430,46,120,16
25438,31420290.632,89,120,16
25439,31421126.967,41,112,16
25440,31423219.077,58,125,16
25441,31423955.243,51,116,18
25442,31424200.168,17,127,17
25443,31426317.347,58,121,16
25444,31427129.887,41,123,16
25445,31431213.105,20,120,18
25446,31434524.457,18,124,16
25447,31435074.398,58,125,17
25448,31438000.778,16,132,16
25449,31438198.094,25,123,18
25450,31438218.282,97,123,16
25451,31438298.640,22,120,17
25452,31438871.297,20,119,17
25453,31440195.499,237,121,17
25454,31440362.593,44,125,16
25455,31440436.644,17,128,18
25456,31440935.571,14,119,17
25457,31441228.783,20,118,17
25458,31443831.077,23,124,18
25459,31444203.922,37,128,16
25460,31445361.015,21,121,18
25461,31449517.283,23,126,18
25462,31449663.028,27,124,17
25463,31449691.027,42,129,16
25464,31450333.992,53,120,16
25465,31450793.825,22,118,18
25466,31453549.371,38,111,16
25467,31453890.100,12,124,18
25468,31454309.151,147,130,16
25469,31456804.276,16,122,17
25470,31457007.293,13,118,17
25471,31458525.175,71,131,16
25472,31460597.353,12,122,17
25473,31461461.200,20,116,16
25474,31461987.667,69,123,16
25475,31463507.919,45,128,18
25476,31463900.333,113,122,17
25477,31464181.785,36,126,17
25478,31465202.195,25,117,17
25479,31466533.161,13,124,17
25480,31466957.161,59,124,16
25481,31468233.406,27,124,17
25482,31468336.339,72,121,16
25483,31469155.528,30,123,16
25484,31471865.435,17,119,17
25485,31474308.833,19,117,16
25486,31476895.512,52,117,17
25487,31477891.413,112,122,17
25488,31479708.486,34,123,18
25489,31481645.715,35,122,17
25490,31483676.122,53,121,18
25491,31484858.938,11,121,17
25492,31490339.503,50,124,16
25493,31490671.601,19,123,19
25494,31492265.851,12,120,17
25495,31492684.392,38,128,17
25496,31492976.995,26,124,17
25497,31499224.711,152,120,16
25498,31499351.475,18,126,17
25499,31499883.780,16,118,17
25500,31499966.884,21,117,18
25501,31499974.368,40,125,17
25502,31504740.028,34,120,17
25503,31509440.124,38,129,16
25504,31510320.711,21,120,17
25505,31511838.612,23,119,16
25506,31512889.175,15,119,18
25507,31513616.167,21,120,18
25508,31514037.644,25,127,18
25509,31514186.386,29,119,18
25510,31515673.068,69,123,16
25511,31516786.313,66,126,16
25512,31522241.733,21,122,17
25513,31523143.988,21,119,16
25514,31525232.970,20,124,18
25515,31525997.586,154,117,16
25516,31526597.172,96,123,16
25517,31526783.057,47,125,16
25518,31529022.451,36,120,17
25519,31529735.540,17,120,17
25520,31530871.063,45,122,16
25521,31531993.187,25,123,16
25522,31532202.828,36,117,17
25523,31532459.360,33,131,18
25524,31534125.509,15,120,17
25525,31537445.821,41,120,16
25526,31537784.266,94,120,16
25527,31537835.217,14,122,16
25528,31538184.990,20,110,18
25529,31538771.577,16,114,16
25530,31538856.420,104,123,16
25531,31540706.908,31,121,17
25532,31542745.770,15,125,16
25533,31544873.751,22,121,17
25534,31545126.136,15,125,17
25535,31548267.340,43,127,18
25536,31548428.493,34,122,17
25537,31551835.057,57,125,16
25538,31552644.517,21,121,17
25539,31554769.368,15,122,17
25540,31558147.134,14,123,17
25541,31559020.344,50,122,17
25542,31559191.451,46,123,17
25543,31559766.481,36,124,16
25544,31560024.590,20,120,17
25545,31560585.757,61,122,18
25546,31562793.988,15,125,16
25547,31563797.817,28,120,18
25548,31564129.069,66,123,17
25549,31564216.626,52,123,16
25550,31568549.670,55,132,19
25551,31570436.257,60,121,16
25552,31570481.999,33,121,16
25553,31571061.021,23,116,18
25554,31574276.078,17,119,17
25555,31574762.583,24,128,16
25556,31575501.918,45,118,16
25557,31576029.448,38,124,19
25558,31576629.861,183,131,16
25559,31577720.827,150,122,16
25560,31580163.898,38,121,18
25561,31581922.206,35,123,16
25562,31582441.420,71,128,16
25563,31586274.648,21,114,16
25564,31588009.027,52,121,17
25565,31588582.672,52,119,16
25566,31590369.810,53,118,16
25567,31591059.497,102,128,16
25568,31592088.213,11,126,16
25569,31592466.862,16,120,17
25570,31592939.804,37,124,17
25571,31594695.291,16,120,18
25572,31597309.126,20,120,17
25573,31600325.481,51,124,16
25574,31605553.142,41,125,18
25575,31607288.091,11,120,17
25576,31607499.656,190,128,17
25577,31607802.949,33,126,18
25578,31609050.604,48,123,16
25579,31609217.981,43,117,17
25580,31609691.468,23,117,17
25581,31610281.406,20,120,17
25582,31610351.620,61,122,18
25583,31611155.772,68,125,17
25584,31611189.060,23,128,16
25585,31611472.471,89,127,16
25586,31612486.043,62,124,17
25587,31613674.080,119,123,17
25588,31615002.914,155,125,16
25589,31615997.872,16,122,17
25590,31618086.320,23,121,17
25591,31619708.644,37,121,17
25592,31620439.101,18,120,16
25593,31620692.575,12,122,17
25594,31620795.425,45,123,16
25595,31622020.330,48,118,16
25596,31622030.087,25,127,16
25597,31622475.255,42,131,16
25598,31624954.074,108,122,16
25599,31627961.053,76,125,16
25600,31628186.818,20,123,16
25601,31628323.326,20,122,18
25602,31629598.714,47,114,16
25603,31629617.647,29,128,16
25604,31630929.312,135,125,16
25605,31632107.489,23,120,18
25606,31632647.951,24,126,16
25607,31632762.009,55,125,16
25608,31632901.913,19,118,16
25609,31634504.708,58,125,16
25610,31634634.177,17,124,18
25611,31636024.468,35,129,16
25612,31636225.050,48,124,17
25613,31636361.076,16,127,17
25614,31638160.435,81,121,16
25615,31639128.702,15,123,17
25616,31639276.739,39,125,17
25617,31639865.449,26,123,17
25618,31641188.405,14,124,18
25619,31642400.692,11,124,17
25620,31642628.459,43,119,16
25621,31643426.620,24,128,17
25622,31646897.472,34,124,17
25623,31647179.054,21,117,17
25624,31648442.594,76,127,16
25625,31648921.410,21,124,16
25626,31652117.031,26,116,16
25627,31653282.385,23,125,17
25628,31655063.672,44,123,16
25629,31656526.012,24,123,18
25630,31657061.035,23,115,16
25631,31657153.761,53,240,16
25632,31659587.018,18,115,18
25633,31662158.905,52,125,17
25634,31662185.085,17,124,17
25635,31663730.882,35,119,19
25636,31664158.645,11,121,16
25637,31666994.290,48,118,17
25638,31667497.997,35,121,16
25639,31668095.433,82,119,16
25640,31669162.737,22,127,18
25641,31669627.299,23,122,17
25642,31670366.481,38,120,16
25643,31672509.542,16,120,17
25644,31674954.166,40,121,16
25645,31676593.872,20,123,16
25646,31678048.927,90,126,16
25647,31679240.781,103,128,16
25648,31679532.218,24,121,18
25649,31680948.465,45,120,17
25650,31681291.660,111,123,16
25651,31681845.635,47,114,16
25652,31682186.124,21,124,17
25653,31683613.196,46,119,17
25654,31687071.903,46,232,16
25655,31687341.808,49,124,16
25656,31688349.879,50,126,16
25657,31688869.098,45,239,16
25658,31690260.558,28,173,18
25659,31691608.033,23,124,19
25660,31691806.031,108,119,16
25661,31693227.720,18,122,17
25662,31693814.512,28,123,17
25663,31695070.577,44,117,16
25664,31699921.185,25,122,17
25665,31700594.946,21,126,18
25666,31702700.030,33,125,19
25667,31706851.321,29,125,17
25668,31709652.870,25,120,17
25669,31711013.597,26,119,16
25670,31711363.270,21,121,17
25671,31712633.751,16,121,18
25672,31713327.640,28,129,17
25673,31714667.859,42,121,18
25674,31715164.547,36,128,16
