# Données du premier détecteur
# Index,temps(ms), tension(mV), temps mort cumulatif (ms), température
19633,24036726.240,32,127,18
19634,24036893.351,25,125,17
19635,24037261.746,18,127,16
19636,24040938.154,17,122,17
19637,24040950.345,19,125,16
19638,24041573.137,47,122,16
19639,24041821.991,40,122,17
19640,24043340.123,48,126,17
19641,24043850.901,21,121,17
19642,24044336.388,109,126,17
19643,24045906.528,61,122,17
19644,24046033.387,21,248,18
19645,24048196.531,17,123,16
19646,24050385.523,15,126,18
19647,24050670.295,29,123,18
19648,24050925.764,38,124,19
19649,24052850.434,18,123,18
19650,24052998.112,27,126,17
19651,24053324.630,87,125,17
19652,24054310.732,65,123,17
19653,24054673.483,32,125,17
19654,24055508.524,51,122,17
19655,24056386.897,16,123,18
19656,24058405.520,88,123,17
19657,24060317.682,66,123,16
19658,24061036.061,68,124,18
19659,24061353.611,51,122,17
19660,24062827.914,57,124,18
19661,24064801.912,125,121,16
19662,24065119.758,112,120,17
19663,24065269.059,17,120,16
19664,24065471.376,24,124,17
19665,24072992.851,21,119,17
19666,24074067.372,37,120,18
19667,24074109.459,85,123,17
19668,24075496.451,109,120,17
19669,24075828.661,62,127,17
19670,24078066.580,15,127,16
19671,24078113.392,46,119,17
19672,24078192.634,17,122,18
19673,24079017.400,53,123,18
19674,24082386.555,50,124,17
19675,24083121.607,42,122,17
19676,24083888.827,22,124,17
19677,24084296.383,20,127,18
19678,24091493.302,41,120,18
19679,24092782.098,33,121,17
19680,24093663.951,57,122,17
19681,24095796.478,43,130,17
19682,24096506.578,15,123,17
19683,24097384.888,54,123,17
19684,24098296.858,17,125,19
19685,24100011.672,41,121,17
19686,24100920.473,85,120,17
19687,24103873.159,44,120,17
19688,24104651.043,66,122,17
19689,24104769.046,20,121,16
19690,24106438.004,43,119,18
19691,24106472.534,25,122,18
19692,24107454.134,64,120,17
19693,24107852.606,19,121,18
19694,24108040.158,24,242,18
19695,24109640.168,29,122,18
19696,24112539.131,45,123,17
19697,24112660.335,17,125,18
19698,24113142.710,19,122,17
19699,24115614.927,20,123,17
19700,24115803.222,50,129,17
19701,24117327.654,46,121,17
19702,24117464.200,46,122,17
19703,24117725.658,35,122,17
19704,24118478.836,42,125,17
19705,24118593.796,38,123,18
19706,24118667.760,43,123,18
19707,24125529.955,18,135,17
19708,24127863.172,21,125,16
19709,24128559.532,21,123,18
19710,24128694.924,43,125,17
19711,24129201.741,19,122,18
19712,24129312.870,40,124,16
19713,24129527.814,19,123,16
19714,24132654.502,38,124,17
19715,24135905.140,95,121,18
19716,24136184.710,27,123,16
19717,24136384.508,16,126,18
19718,24137511.189,20,126,17
19719,24140094.420,41,129,17
19720,24140946.224,38,124,17
19721,24142342.279,15,132,17
19722,24142417.189,28,125,17
19723,24143255.072,31,127,18
19724,24144637.419,16,125,18
19725,24144807.755,72,124,17
19726,24145109.683,26,126,18
19727,24148328.477,19,125,17
19728,24148760.491,32,127,18
19729,24149164.594,43,124,17
19730,24150342.962,19,128,17
19731,24151487.443,19,125,18
19732,24152846.675,68,132,16
19733,24153291.089,21,124,16
19734,24153907.500,27,123,16
19735,24154763.296,43,129,17
19736,24157255.840,49,127,17
19737,24162181.646,31,130,17
19738,24162276.068,16,121,18
19739,24162302.244,57,122,17
19740,24162938.562,111,125,18
19741,24163764.094,28,122,18
19742,24166649.632,66,126,17
19743,24167348.335,33,125,17
19744,24168863.926,43,246,17
19745,24169803.226,27,121,19
19746,24170882.257,16,121,16
19747,24171529.645,27,123,17
19748,24172165.242,43,120,17
19749,24173591.659,64,121,18
19750,24174533.326,20,123,17
19751,24175135.197,76,120,17
19752,24176216.145,58,120,18
19753,24177450.296,32,120,17
19754,24178468.416,18,123,18
19755,24179749.490,43,120,17
19756,24179823.242,134,120,17
19757,24182579.252,80,130,18
19758,24182586.645,32,123,18
19759,24183092.169,132,123,16
19760,24183347.580,16,124,17
19761,24184359.165,59,121,16
19762,24184660.254,53,120,17
19763,24184671.412,28,120,18
19764,24184797.570,154,122,16
19765,24184937.499,19,122,16
19766,24185012.323,48,119,17
19767,24185368.915,22,123,16
19768,24186797.447,112,120,17
19769,24187659.070,21,126,16
19770,24189122.074,16,128,17
19771,24189152.743,16,120,17
19772,24189603.892,20,122,17
19773,24190597.994,125,122,17
19774,24191862.340,20,125,18
19775,24192264.897,45,122,16
19776,24192403.431,80,124,17
19777,24192874.967,69,126,16
19778,24192948.856,49,120,16
19779,24195831.872,30,121,17
19780,24197148.289,33,122,18
19781,24197235.548,69,125,17
19782,24197369.357,82,125,17
19783,24200699.571,37,123,17
19784,24201966.218,53,124,17
19785,24201993.338,17,122,17
19786,24202739.971,48,120,17
19787,24207521.370,22,120,18
19788,24211560.887,35,122,18
19789,24216342.299,59,121,17
19790,24219090.302,16,119,18
19791,24220015.515,27,122,17
19792,24220423.876,141,120,18
19793,24222317.937,39,120,18
19794,24222961.089,26,122,17
19795,24224235.722,35,243,17
19796,24224291.299,23,122,16
19797,24225338.523,23,126,17
19798,24230045.641,21,122,18
19799,24231622.732,15,123,18
19800,24232314.760,22,129,17
19801,24232989.202,112,121,18
19802,24233170.534,17,122,19
19803,24233423.101,92,121,17
19804,24233895.980,71,125,17
19805,24233921.657,19,122,18
19806,24234299.727,48,123,17
19807,24237510.892,21,134,18
19808,24237783.637,38,125,18
19809,24239519.137,35,125,17
19810,24241044.773,45,126,17
19811,24241503.106,121,123,17
19812,24243131.648,47,129,17
19813,24243341.765,97,124,17
19814,24243416.423,32,129,16
19815,24244493.260,46,122,16
19816,24246267.893,27,123,17
19817,24248755.558,21,126,18
19818,24249499.009,22,126,17
19819,24249512.300,21,131,17
19820,24253307.284,201,124,16
19821,24256642.736,21,131,18
19822,24257261.458,117,125,17
19823,24258889.403,87,124,17
19824,24259756.557,34,128,16
19825,24260237.366,45,124,16
19826,24260737.628,67,128,19
19827,24262554.465,109,129,17
19828,24263774.904,42,131,17
19829,24263993.915,17,124,16
19830,24264061.295,16,125,17
19831,24266563.067,39,128,16
19832,24267186.361,19,127,17
19833,24267444.564,55,132,18
19834,24269700.221,33,123,17
19835,24271020.131,125,125,17
19836,24271397.680,50,122,17
19837,24274084.802,65,124,17
19838,24274826.215,97,124,17
19839,24277949.172,15,121,17
19840,24277994.289,112,124,17
19841,24278650.410,42,123,17
19842,24279150.560,36,132,18
19843,24281231.516,57,126,16
19844,24284877.229,19,130,17
19845,24285432.050,26,242,18
19846,24287008.533,45,126,17
19847,24287149.663,82,123,17
19848,24288042.024,50,123,18
19849,24288066.186,62,123,17
19850,24288417.666,23,127,17
19851,24288982.821,16,122,17
19852,24292153.325,48,123,17
19853,24293791.078,92,126,18
19854,24295621.943,112,124,18
19855,24296570.189,19,123,17
19856,24297899.403,49,123,17
19857,24298317.532,22,130,17
19858,24300193.133,43,120,18
19859,24300317.650,15,120,17
19860,24300751.177,47,124,17
19861,24301021.731,160,119,18
19862,24301975.489,17,121,18
19863,24302163.616,39,122,17
19864,24302382.530,61,120,18
19865,24303684.684,32,120,17
19866,24308089.332,52,123,17
19867,24308216.619,49,126,17
19868,24310151.309,72,122,17
19869,24310184.190,23,122,18
19870,24310872.547,53,129,16
19871,24312675.841,18,122,18
19872,24316644.520,57,122,18
19873,24317530.944,57,127,17
19874,24317814.421,15,120,18
19875,24319035.129,69,123,17
19876,24321716.859,16,122,18
19877,24322209.342,76,125,16
19878,24322856.317,44,122,16
19879,24323004.156,19,123,18
19880,24326791.809,22,127,18
19881,24330220.277,19,120,19
19882,24332686.897,66,126,17
19883,24332821.808,34,120,18
19884,24333337.064,17,123,16
19885,24333424.158,109,119,17
19886,24338789.509,51,121,17
19887,24338865.841,35,122,18
19888,24339905.983,17,120,16
19889,24340430.587,141,120,17
19890,24341565.807,50,120,17
19891,24345305.550,18,125,16
19892,24346762.277,54,124,17
19893,24351467.658,21,123,17
19894,24351521.585,46,125,16
19895,24351528.080,25,240,16
19896,24351954.604,75,127,17
19897,24353592.007,21,121,17
19898,24356954.065,101,122,16
19899,24359250.827,50,123,17
19900,24359514.988,50,125,17
19901,24360150.195,19,122,17
19902,24360482.336,30,122,16
19903,24363020.568,97,128,17
19904,24364070.617,18,121,18
19905,24364978.799,15,122,17
19906,24366170.090,82,122,19
19907,24366682.526,83,128,17
19908,24368422.534,232,123,17
19909,24368760.254,22,130,17
19910,24369701.413,33,124,17
19911,24370003.872,23,122,18
19912,24371834.199,17,125,17
19913,24371936.562,26,123,17
19914,24372020.657,47,124,18
19915,24372271.757,20,125,16
19916,24373942.492,21,129,16
19917,24374538.479,20,125,18
19918,24376690.445,43,134,17
19919,24378032.596,27,123,18
19920,24378082.074,431,127,18
19921,24379069.558,66,128,18
19922,24380665.990,17,126,18
19923,24380885.850,50,127,17
19924,24381786.046,53,124,17
19925,24382631.970,129,126,17
19926,24383117.597,20,124,18
19927,24384117.688,30,124,16
19928,24389436.706,73,127,17
19929,24389987.743,16,126,17
19930,24391087.486,50,127,17
19931,24392730.327,38,123,18
19932,24393783.966,44,137,17
19933,24394091.283,129,122,17
19934,24394404.764,35,127,17
19935,24394744.872,278,120,17
19936,24395346.100,21,121,17
19937,24396166.286,19,130,18
19938,24396947.644,19,122,17
19939,24397379.384,50,128,17
19940,24397389.261,16,126,16
19941,24397542.728,21,126,17
19942,24397543.434,46,127,17
19943,24398161.001,19,126,16
19944,24400053.551,51,127,17
19945,24400669.678,50,245,17
19946,24401874.032,41,119,17
19947,24403211.729,58,120,17
19948,24404062.440,51,120,17
19949,24406573.651,38,124,18
19950,24406734.190,52,119,17
19951,24409714.982,62,120,17
19952,24409929.640,43,124,16
19953,24416689.139,143,118,17
19954,24417923.470,43,120,17
19955,24419715.689,58,120,17
19956,24420675.086,19,124,16
19957,24420681.685,82,128,17
19958,24422556.183,162,121,17
19959,24423070.980,16,125,17
19960,24423158.820,28,120,16
19961,24423323.804,69,120,17
19962,24424206.925,19,126,16
19963,24424506.507,28,118,17
19964,24425447.579,51,121,17
19965,24426752.949,144,120,17
19966,24428191.003,50,123,17
19967,24429387.814,33,123,18
19968,24429863.402,53,122,17
19969,24432734.284,109,127,17
19970,24434308.093,17,125,18
19971,24437357.365,51,123,17
19972,24437773.843,53,121,17
19973,24438074.017,53,126,18
19974,24438513.477,31,122,17
19975,24439391.053,37,122,17
19976,24440771.661,62,126,17
19977,24441036.376,29,122,16
19978,24443489.707,26,122,18
19979,24443520.859,40,123,18
19980,24443697.659,32,125,18
19981,24446533.894,22,123,18
19982,24448039.870,58,124,17
19983,24448855.853,95,124,17
19984,24450148.966,24,120,17
19985,24452912.998,66,120,17
19986,24453167.513,53,124,18
19987,24454705.047,52,118,17
19988,24454978.820,43,119,16
19989,24456907.942,18,119,18
19990,24456984.911,104,124,17
19991,24458792.720,19,123,17
19992,24460166.828,46,123,17
19993,24461161.907,97,128,17
19994,24462799.929,42,119,17
19995,24464971.415,21,241,17
19996,24465109.793,93,125,17
19997,24466480.407,43,123,17
19998,24466997.202,62,122,17
19999,24467678.567,50,124,17
20000,24468361.109,65,123,16
20001,24468752.327,20,122,16
20002,24469072.472,24,122,18
20003,24469373.745,46,126,17
20004,24470742.093,28,123,18
20005,24473216.357,35,123,17
20006,24477699.083,43,125,17
20007,24482178.365,31,125,17
20008,24482741.959,28,132,17
20009,24482875.354,15,121,17
20010,24485032.355,80,122,17
20011,24486817.286,16,130,17
20012,24487259.934,19,122,18
20013,24488019.838,30,125,18
20014,24489896.637,69,123,17
20015,24491475.494,109,125,17
20016,24494817.623,38,129,17
20017,24495342.799,22,125,17
20018,24496721.252,41,128,17
20019,24497356.139,34,125,17
20020,24497370.784,26,135,16
20021,24500166.091,46,125,17
20022,24500874.965,134,125,17
20023,24501131.851,16,132,18
20024,24501740.330,67,124,18
20025,24502404.408,46,131,17
20026,24503233.043,20,124,17
20027,24505440.810,15,128,17
20028,24506108.983,17,125,18
20029,24506201.594,211,125,18
20030,24508486.396,46,128,18
20031,24509721.774,202,123,17
20032,24510341.419,41,128,17
20033,24510499.342,59,122,17
20034,24511418.946,22,129,16
20035,24511427.589,29,123,18
20036,24513951.150,81,122,17
20037,24516855.962,21,125,17
20038,24517485.213,43,127,17
20039,24518112.993,49,131,17
20040,24518667.765,19,126,18
20041,24519065.239,20,127,16
20042,24520821.071,17,124,18
20043,24522258.526,58,126,17
20044,24526151.685,46,127,17
20045,24528293.692,18,245,18
20046,24529092.829,24,123,17
20047,24531084.097,25,123,16
20048,24532572.242,21,126,17
20049,24533702.134,21,122,18
20050,24533987.780,21,123,16
20051,24536251.365,104,123,17
20052,24536711.973,19,126,17
20053,24538137.490,25,125,17
20054,24539123.750,43,122,16
20055,24541758.358,36,126,17
20056,24541937.551,50,120,16
20057,24542198.346,32,120,16
20058,24543706.112,21,118,19
20059,24546876.367,41,124,17
20060,24549463.656,109,120,17
20061,24549667.665,18,120,18
20062,24550010.221,39,125,16
20063,24550419.848,112,120,17
20064,24552984.669,211,123,17
20065,24553513.889,51,124,17
20066,24553563.656,55,126,17
20067,24558240.656,55,123,16
20068,24558510.560,51,123,17
20069,24559305.508,50,127,16
20070,24562903.064,50,126,17
20071,24564246.019,54,122,17
20072,24564734.945,15,122,18
20073,24567231.996,16,124,16
20074,24570273.627,80,121,17
20075,24570781.190,53,122,17
20076,24571905.064,50,125,16
20077,24573033.908,30,123,16
20078,24575053.283,21,124,17
20079,24576455.079,16,121,16
20080,24576807.657,17,123,17
20081,24578311.157,44,119,17
20082,24578607.931,44,120,17
20083,24580282.977,26,127,18
20084,24582149.537,62,121,17
20085,24584702.754,19,119,18
20086,24584841.469,130,124,17
20087,24586642.033,24,118,18
20088,24586783.645,38,122,17
20089,24587037.859,318,123,17
20090,24587301.074,23,124,19
20091,24587401.721,82,122,17
20092,24588977.882,17,123,17
20093,24589047.692,24,127,17
20094,24589057.611,42,120,18
20095,24589113.099,42,241,16
20096,24597021.808,27,125,17
20097,24598782.575,21,121,16
20098,24601326.261,34,122,17
20099,24602816.565,28,125,18
20100,24604630.464,164,122,17
20101,24605741.364,32,123,16
20102,24606198.635,55,124,17
20103,24606717.548,24,125,18
20104,24606983.489,18,121,18
20105,24609290.672,22,120,17
20106,24610309.584,48,123,16
20107,24612668.671,50,120,17
20108,24613177.050,25,125,16
20109,24613223.881,43,125,17
20110,24613711.455,76,123,17
20111,24615908.122,17,125,17
20112,24617198.565,48,125,17
20113,24617236.339,61,125,18
20114,24619369.512,21,129,17
20115,24620530.026,37,129,17
20116,24621746.561,17,132,17
20117,24626095.747,32,125,18
20118,24628088.018,47,128,17
20119,24628741.212,57,125,17
20120,24631554.427,17,132,18
20121,24633518.375,20,124,16
20122,24635684.663,50,124,17
20123,24636682.123,24,130,17
20124,24637337.490,189,125,17
20125,24638410.385,34,127,18
20126,24638650.092,42,126,17
20127,24639051.757,221,124,17
20128,24639318.083,27,126,17
20129,24640239.975,68,123,17
20130,24640630.592,36,128,17
20131,24640857.314,51,121,19
20132,24642078.141,43,129,17
20133,24642209.323,46,125,17
20134,24644561.374,55,127,17
20135,24644716.188,45,120,17
20136,24646384.627,30,124,18
20137,24646921.963,18,131,16
20138,24647692.921,21,126,17
20139,24648305.987,28,127,17
20140,24648911.412,51,126,17
20141,24649265.789,22,126,17
20142,24650960.457,87,127,17
20143,24654904.341,29,125,18
20144,24655497.350,52,127,17
20145,24656763.837,132,245,17
20146,24660019.472,27,119,18
20147,24660570.722,20,120,19
20148,24661072.037,20,120,17
20149,24661804.201,16,122,16
20150,24662633.805,17,121,18
20151,24663501.369,59,121,17
20152,24664561.321,52,124,16
20153,24665068.187,49,121,17
20154,24665260.562,22,118,17
20155,24666284.098,69,118,17
20156,24667324.021,97,122,17
20157,24671176.278,28,118,17
20158,24671624.070,42,125,17
20159,24672306.294,17,124,16
20160,24672965.568,80,119,17
20161,24674302.092,16,120,18
20162,24674415.308,45,124,17
20163,24675028.549,28,122,17
20164,24675556.493,22,122,16
20165,24676625.182,40,124,18
20166,24677363.446,19,125,18
20167,24677488.250,15,123,18
20168,24678695.913,22,123,17
20169,24678853.803,109,126,17
20170,24681236.160,30,127,16
20171,24681390.117,97,124,17
20172,24683384.314,45,127,17
20173,24683805.074,59,120,17
20174,24684814.525,46,121,17
20175,24686210.800,16,122,16
20176,24687513.102,20,126,17
20177,24688313.832,18,123,18
20178,24689188.701,18,123,18
20179,24689803.214,25,127,17
20180,24689882.462,17,120,16
20181,24690174.922,104,120,17
20182,24690802.647,135,120,17
20183,24691784.178,20,126,17
20184,24694537.029,93,121,17
20185,24696705.750,16,119,16
20186,24697720.642,15,122,16
20187,24697866.407,59,120,17
20188,24705176.465,45,121,18
20189,24706814.048,19,123,16
20190,24706942.493,16,125,18
20191,24710238.872,37,122,17
20192,24710423.693,71,123,17
20193,24713209.212,32,125,18
20194,24714698.521,20,122,17
20195,24719492.867,22,246,18
20196,24719894.220,24,121,17
20197,24722546.873,61,123,17
20198,24724759.582,20,122,16
20199,24726180.662,45,125,18
20200,24726918.581,90,123,19
20201,24727347.169,26,123,18
20202,24729032.866,38,127,17
20203,24729337.737,17,122,17
20204,24730731.765,66,121,17
20205,24731738.263,20,120,16
20206,24732050.674,55,123,17
20207,24734881.479,20,119,17
20208,24735734.004,23,125,17
20209,24736321.399,20,129,17
20210,24736984.576,19,123,17
20211,24739614.198,57,126,17
20212,24741613.461,48,124,17
20213,24743447.718,18,126,16
20214,24744395.843,69,128,19
20215,24749664.796,64,125,17
20216,24750246.085,55,128,17
20217,24750665.922,109,125,17
20218,24753014.246,20,128,17
20219,24753235.568,69,125,17
20220,24753922.859,19,127,17
20221,24754950.838,17,125,17
20222,24755016.612,43,130,17
20223,24755333.825,26,130,16
20224,24756294.181,32,124,18
20225,24759550.173,61,128,18
20226,24761564.653,33,125,17
20227,24761898.802,33,124,18
20228,24764483.801,17,128,17
20229,24764937.357,203,122,17
20230,24765350.276,68,126,17
20231,24766205.207,68,121,17
20232,24767861.771,40,124,17
20233,24768193.006,53,126,17
20234,24768964.436,88,126,17
20235,24771476.189,19,121,16
20236,24771837.823,61,122,17
20237,24772020.525,55,133,17
20238,24772124.086,26,126,17
20239,24772900.082,46,127,17
20240,24775646.852,19,125,16
20241,24775802.567,20,128,18
20242,24776854.587,20,124,17
20243,24777491.076,46,124,17
20244,24778359.463,24,130,18
20245,24779061.726,35,124,17
20246,24779753.333,38,323,18
20247,24780703.770,52,122,17
20248,24780792.979,117,126,16
20249,24782697.843,25,123,17
20250,24782835.647,39,124,19
